blockgr10,rs,sfpar,mfpar,cdpar,aptpar,othpar,alsales,sfsales,mfsales,cdsales,f,f_bor,f_tax,f_mort,gt1_alsales,gt1_sfsales,gt1_mfsales,gt1_cdsales,cntynme10,area10,demo,mf_s8prop,assisted_units_count,property_total_unit_count,pop,vac_hunit,rent_hunit,com_area,rvac_area,pv,n_sales_17,med_sfarea17,med_sfprice17,med_sfprice_per_sqft17,n_sales_18,med_sfarea18,med_sfprice18,med_sfprice_per_sqft18,n_sales_19,med_sfarea19,med_sfprice19,med_sfprice_per_sqft19,med_alsales,med_sfsales,med_mfsales,med_cdsales,med_alpricesft,med_sfpricesft,med_mfpricesft,med_cdpricesft,std_alpricesft,std_sfpricesft,std_mfpricesft,std_cdpricesft,_gt1_alsales,_gt1_sfsales,_gt1_mfsales,_gt1_cdsales,_mf_s8prop,_com_area,_rvac_area,_pv
390351862022,957.66666667,955.33333333,1,0,0,2,143,143,0,0,12,0,2,10,138,138,0,0,Cuyahoga,0.8374123741,0,0,0,0,2460,0,0,0.0031718463,0.0202561123,26,41,2625,243000,91.785714286,53,2535,240000,97.402597403,49,2556,250000,103.22047894,1.0362318841,1.0362318841,,,98.684210526,98.684210526,,,20.266062762,20.266062762,,,14.41,14.41,0,0,0,0.38,2.42,2.71
390351862031,657,656.66666667,0,0,0,1,76,76,0,0,9,0,0,9,75,75,0,0,Cuyahoga,0.642201431,0,0,0,0,1539,83,9,0.0208079373,0.079593628,20,18,2042,203500,95.59595927,28,2030,202250,97.81974897,30,2072,221950,107.11505285,1.0133333333,1.0133333333,,,100.96478042,100.96478042,,,13.406544141,13.406544141,,,11.42,11.42,0,0,0,3.24,12.39,3.04
390351862032,769.66666667,746.66666667,3,19,0,1,97,91,0,6,15,0,0,15,90,85,0,5,Cuyahoga,2.5191977723,0,0,0,0,1937,9,30,0.2362559186,0.0574652419,24,33,2016,189000,95.384615385,27,2228,233816,100,31,2025,202000,107.21247563,1.0777777778,1.0705882353,,1.2,100.16025641,100.16025641,,101.33861301,22.598025826,23.031694162,,14.055118796,11.69,11.04,0,0.65,0,9.38,2.28,3.12
390351862051,643.33333333,472.33333333,7,164,0,0,96,60,1,35,8,0,1,7,93,59,1,33,Cuyahoga,0.6122225277,0,0,0,0,1632,0,47,0.1506362991,0.0709382533,12,20,2479,259950,105.07008859,16,2282,228200,97.039273661,24,2580.5,279500,110.47027248,1.0322580645,1.0169491525,1,1.0606060606,99.123004578,105.07008859,105.40540541,95.271700776,18.082255533,20.246119983,,11.080089573,14.46,9.17,0.16,5.13,0,24.6,11.59,1.87
390351862052,489.33333333,485.33333333,4,0,0,0,67,66,1,0,9,0,0,9,63,62,1,0,Cuyahoga,0.6968221474,0,0,0,0,1584,34,185,0.2402990129,0.0314459582,7,18,2449,250000,104.56969904,25,1822,186500,104.01785714,23,2324,225000,103.57815443,1.0634920635,1.064516129,1,,103.57815443,103.79800578,41.363335539,,22.803589162,21.571039282,,,12.87,12.67,0.2,0,0,34.48,4.51,1.43
390351862053,715,714,1,0,0,0,95,95,0,0,5,0,0,5,91,91,0,0,Cuyahoga,0.5236248199,0,0,0,0,1868,0,34,0.0092342459,0.0053415189,12,29,2122,184150,89.285714286,30,2120,219200,98.872567162,36,2093,216450,106.93817754,1.043956044,1.043956044,,,97.06959707,97.06959707,,,14.79407559,14.79407559,,,12.73,12.73,0,0,0,1.76,1.02,1.68
390351862061,442,438,2,0,0,2,72,71,1,0,8,0,0,8,70,69,1,0,Cuyahoga,0.6192793171,0,0,0,0,1064,19,26,0.1540143982,0.1457126306,15,26,2630,249950,107.0115938,20,3060.5,351500,115.16402008,25,2681,315000,120.75718016,1.0285714286,1.0289855072,1,,111.95213227,112.71133375,81.867057674,,18.277733991,18.024482866,,,15.84,15.61,0.23,0,0,24.87,23.53,3.39
390351862062,296.66666667,280.66666667,15,0,0,1,37,37,0,0,2,0,0,2,36,36,0,0,Cuyahoga,2.6551586339,0,0,0,0,598,20,36,1.401868938,0.2991969051,19,16,2385,254000,102.72365661,5,2041,224900,109.99510044,16,2173.5,256250,119.36206616,1.0277777778,1.0277777778,,,108.82449786,108.82449786,,,24.46078058,24.46078058,,,12.13,12.13,0,0,0,52.8,11.27,6.4
390351862063,698,698,0,0,0,0,110,110,0,0,9,0,0,9,108,108,0,0,Cuyahoga,0.5977911867,0,0,0,0,2462,15,122,0.0729500258,0.0423574882,19,38,2637,282250,106.69006089,39,2638,300900,107.45327103,33,2938,335900,112.78195489,1.0185185185,1.0185185185,,,108.71498271,108.71498271,,,18.3110645,18.3110645,,,15.47,15.47,0,0,0,12.2,7.09,2.72
390351871031,630.33333333,594,36,0,0,1,145,132,13,0,29,0,4,25,134,121,13,0,Cuyahoga,0.209211394,1,0,0,0,1646,79,197,0.0159862115,0.0032808196,98,39,1560,136000,85.394581861,48,1559.5,123250,77.889647369,45,1584,127000,82.417582418,1.0820895522,1.0909090909,1,,81.035558328,82.472638137,48.951048951,,21.729809004,20.402846467,11.635462281,,21.26,19.2,2.06,0,0,7.64,1.57,15.55
390351871032,482.66666667,413.33333333,69,0,0,1,120,107,13,0,29,0,1,28,97,86,11,0,Cuyahoga,0.1521053379,3,0,0,0,1017,67,180,0.0284610666,0.0025789859,86,31,1614,85000,61.460592914,49,1534,116900,76.506024096,27,1575,119000,79.128440367,1.2371134021,1.2441860465,1.1818181818,,63.9709134,71.627647715,38.666666667,,25.746532106,25.516760054,7.8260961979,,20.1,17.82,2.28,0,0,18.71,1.7,17.82
390351871041,435.33333333,384.33333333,51,0,0,0,102,93,9,0,13,1,0,12,95,86,9,0,Cuyahoga,0.1317786028,0,0,0,0,1304,43,204,0,0.0021134642,30,22,1770.5,172450,100.93047279,29,1778,162500,91.102823655,42,1826,171000,95.6503668,1.0736842105,1.0813953488,1,,91.641419846,94.026548673,50.511945392,,26.89760368,24.540188898,12.052208151,,21.82,19.75,2.07,0,0,0,1.6,6.89
390351871042,252,221,31,0,0,0,59,52,7,0,5,0,1,4,54,47,7,0,Cuyahoga,0.0830389948,0,0,0,0,488,0,71,0.0005165289,0.0026792786,23,15,1436,112777,81.002331002,17,1560,135000,90.916808149,20,1481,128500,87.651604396,1.0925925926,1.1063829787,1,,83.423035522,89.580577788,44.215011472,,27.027046498,24.409715492,9.7339849405,,21.43,18.65,2.78,0,0,0.62,3.23,9.13
390351871043,651,648,3,0,0,0,147,147,0,0,18,0,3,15,136,136,0,0,Cuyahoga,0.2294439202,0,0,0,0,1473,18,115,0,0.0101459553,49,49,1767,160650,92.006900518,45,1806,186000,101.2793177,53,1980,205000,106.19469027,1.0808823529,1.0808823529,,,96.991701245,96.991701245,,,27.066784153,27.066784153,,,20.89,20.89,0,0,0,0,4.42,7.53
390351871051,89,74,15,0,0,0,11,5,6,0,0,0,0,0,10,5,5,0,Cuyahoga,0.1477474027,0,0,0,0,1385,20,27,0.0272056861,0.000992704,6,3,2771,360000,129.91699747,2,2584,206250,79.839393299,0,0,0,0,1.1,1,1.2,,79.537237889,103.8961039,49.853273678,,33.327453366,25.893948572,17.084874947,,11.24,5.62,5.62,0,0,18.41,0.67,6.74
390351871052,248.66666667,218,30.666666667,0,0,0,56,51,5,0,6,0,1,5,51,46,5,0,Cuyahoga,0.1210862753,0,0,0,0,664,67,82,0,0.0050929752,17,22,1981.5,167500,87.18857501,15,1912,188000,88.148584906,14,2010.5,176500,93.732667145,1.0980392157,1.1086956522,1,,87.18857501,89.176829268,47.573739296,,29.182376512,27.650543694,5.7884728953,,20.51,18.5,2.01,0,0,0,4.21,6.84
390351871053,335,327,8,0,0,0,80,79,1,0,6,1,0,5,75,74,1,0,Cuyahoga,0.2117600545,0,0,0,0,972,41,215,0.1229197874,0.00325198,31,31,1668,132000,77.319587629,25,1684,145800,91.122868901,23,1750,146000,86.826347305,1.0666666667,1.0675675676,1,,84.462039773,84.944751381,62.823355506,,21.279867311,21.277253917,,,22.39,22.09,0.3,0,0,58.05,1.54,9.25
390351871061,272,257,15,0,0,0,71,66,5,0,2,0,0,2,69,64,5,0,Cuyahoga,0.1358311313,0,0,0,0,1086,84,428,0.0497033187,0.0010545799,26,28,1612.5,118500,82.045957918,23,1605,141000,91,15,1579,137400,86.544741999,1.0289855072,1.03125,1,,85.370585953,86.160862688,48.58270202,,19.389533927,18.293431743,9.616923244,,25.37,23.53,1.84,0,0,36.59,0.78,9.56
390351871062,460,459,1,0,0,0,80,80,0,0,6,0,0,6,79,79,0,0,Cuyahoga,0.2069859011,0,0,0,0,1451,30,95,0,0.0062947658,49,32,2119.5,184000,87.365105478,23,1869,195000,100.05350455,25,2020,180000,101.14632502,1.0126582278,1.0126582278,,,96.027865259,96.027865259,,,27.360997143,27.360997143,,,17.17,17.17,0,0,0,0,3.04,10.65
390351871063,313,295,0,18,0,0,69,66,0,3,4,0,1,3,68,65,0,3,Cuyahoga,0.1912896894,0,0,0,0,1652,29,6,0.0061335658,0.0030002798,20,31,1886,184000,100.84033613,23,1714,178500,105.10510511,12,1986.5,211500,113.78069758,1.0147058824,1.0153846154,,1,103.10218978,104.24510024,,54.537521815,23.885038708,21.985909989,,13.623468583,21.73,20.77,0,0.96,0,3.21,1.57,6.39
390351881031,330,330,0,0,0,0,41,41,0,0,19,1,1,17,31,31,0,0,Cuyahoga,0.1030935278,0,0,0,0,817,0,88,0,0.003631557,37,19,1194,40000,34.305317324,13,1221,87000,69.504778454,9,1214,62500,46.676624347,1.3225806452,1.3225806452,,,40.605095541,40.605095541,,,27.195691055,27.195691055,,,9.39,9.39,0,0,0,0,3.52,11.21
390351881032,276,274.66666667,1.3333333333,0,0,0,52,52,0,0,18,1,6,11,38,38,0,0,Cuyahoga,0.1616003626,5,0,0,0,800,19,68,0.0247887253,0.0071729368,55,20,1152,48600,39.661073981,15,1152,43000,37.202380952,17,1160,47500,39.039039039,1.3684210526,1.3684210526,,,39.05076952,39.05076952,,,18.676675531,18.676675531,,,13.77,13.77,0,0,0,15.34,4.44,19.93
390351881033,487.66666667,484.66666667,3,0,0,0,74,72,2,0,33,2,10,21,59,58,1,0,Cuyahoga,0.1810653177,3,0,0,0,1432,13,169,0.0089077565,0.0124161717,65,33,1238,47000,40.20979021,16,1242,46500,36.712452584,23,1242,65000,50.74906367,1.2542372881,1.2413793103,2,,40.371739456,40.632985902,31.184407796,,35.094010651,35.515094283,3.2864033309,,12.1,11.89,0.21,0,0,4.92,6.86,13.33
390351881034,283.33333333,283.33333333,0,0,0,0,27,27,0,0,13,1,4,8,22,22,0,0,Cuyahoga,0.1147487942,1,0,0,0,429,18,49,0,0.002174802,24,13,1160,60500,52.232142857,8,1140,50300,47.452830189,6,1160,74000,64.108494533,1.2272727273,1.2272727273,,,52.155172414,52.155172414,,,21.400001035,21.400001035,,,7.76,7.76,0,0,0,0,1.9,8.47
390351881041,651,650,0,0,0,1,76,76,0,0,40,4,11,25,61,61,0,0,Cuyahoga,1.3637480174,5,0,0,0,1759,139,452,0.6582976785,0.0146593061,133,24,1167.5,49550,44.215591246,23,1176,52700,44.554455446,29,1152,68000,62.5574977,1.2459016393,1.2459016393,,,44.442054311,44.442054311,,,35.548833924,35.548833924,,,9.37,9.37,0,0,0,48.27,1.07,20.43
390351881051,109.66666667,12,0,75.666666667,0,22,6,1,0,5,7,0,6,1,5,1,0,4,Cuyahoga,0.2705595547,29,1,151,151,2329,232,1087,0.2060406982,0.0274339273,6,1,1728,73000,42.24537037,0,0,0,0,0,0,0,0,1.2,1,,1.25,15.143143143,42.24537037,,12.693693694,12.548422683,,,6.1829020047,4.56,0.91,0,3.65,0.91,76.15,10.14,5.47
390351881052,504.33333333,504.33333333,0,0,0,0,61,61,0,0,20,0,3,17,49,49,0,0,Cuyahoga,0.339123579,0,0,0,0,817,45,74,0.1185738421,0.0043352201,48,8,1305.5,57250,43.100331138,19,1411,83900,55.20907158,34,1289,92250,69.272748247,1.2448979592,1.2448979592,,,61.793785311,61.793785311,,,29.174254906,29.174254906,,,9.72,9.72,0,0,0,34.96,1.28,9.52
390351881061,140,116,0,24,0,0,11,10,0,1,9,0,3,6,8,7,0,1,Cuyahoga,0.1002471826,0,0,0,0,434,39,126,0.0130667829,0.0074461949,22,2,1619,71750,48.13352898,2,1398,79250,56.688125894,6,1483,100000,54.5055461,1.375,1.4285714286,,1,50.909090909,54.5055461,,29.365079365,27.899124639,27.895671597,,,5.71,5,0,0.71,0,13.03,7.43,15.71
390351881062,360.33333333,334.33333333,1,24,0,1,39,38,0,1,17,0,1,16,35,34,0,1,Cuyahoga,0.3445332565,0,0,0,0,1812,60,493,0.2171703541,0.0661663869,57,10,1664,73600,49.434775352,12,1587,87616.5,52.537128713,16,1188,64050,54.168772163,1.1142857143,1.1176470588,,1,53.70212766,54.168772163,,20.161290323,21.252953199,20.86307061,,,9.71,9.44,0,0.28,0,63.03,19.2,15.82
390351881071,226.33333333,85.666666667,0,140,0,1,22,10,0,12,18,1,5,12,21,9,0,12,Cuyahoga,0.8655507284,1,0,0,0,2011,109,864,0.9965112775,0.1402148258,8,1,1189,139000,116.90496215,6,1881.5,163950,70.202970746,3,1570,272000,152.98087739,1.0476190476,1.1111111111,,1,26.371308017,109.00906735,,25.843881857,51.873788361,49.49398966,,11.456392997,9.28,3.98,0,5.3,0,115.13,16.2,3.53
390351881072,426.33333333,9,1,367.66666667,0,49,64,0,0,64,75,16,51,8,51,0,0,51,Cuyahoga,0.1347670337,0,0,0,0,618,122,180,0.0530762526,0.0409067235,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2549019608,,,1.2549019608,19.713261649,,,19.713261649,16.167530515,,,16.167530515,11.96,0,0,11.96,0,39.38,30.35,0
390351891051,584,260,0,321,0,3,107,37,0,70,8,0,1,7,98,36,0,62,Cuyahoga,0.4283440695,0,0,0,0,1081,25,36,0.1372510976,0.0056764377,5,12,1568,234250,141.09790352,16,2014.5,264000,135.43523963,9,1611,260000,152.89256198,1.0918367347,1.0277777778,,1.1290322581,114.50381679,141.93548387,,92.20713424,39.554242535,34.607733671,,30.263050147,16.78,6.16,0,10.62,0,32.04,1.33,0.86
390351891052,552.66666667,549.66666667,1,0,0,2,71,71,0,0,8,0,1,7,69,69,0,0,Cuyahoga,0.7484613828,0,0,0,0,1634,52,89,0.3370372403,0.0296901903,17,27,1961,215000,125.85733882,22,2125.5,256000,114.29128894,22,2120.5,303500,136.31950768,1.0289855072,1.0289855072,,,129.66804979,129.66804979,,,27.999274568,27.999274568,,,12.48,12.48,0,0,0,45.03,3.97,3.08
390351891053,315.33333333,274,1,40,0,1,37,29,0,8,8,0,0,8,36,28,0,8,Cuyahoga,0.3772820569,0,0,0,0,660,9,0,0.0547618228,0.0202167269,6,3,2422,250000,96.899224806,15,2166,295000,127.47252747,11,2820,385000,138.21700069,1.0277777778,1.0357142857,,1,117.2959019,123.47767253,,70.010336808,37.052779868,29.319374636,,10.627069059,11.42,8.88,0,2.54,0,14.51,5.36,1.9
390351891054,186.33333333,185.33333333,1,0,0,0,20,20,0,0,2,0,0,2,19,19,0,0,Cuyahoga,1.0265456828,0,0,0,0,519,0,98,1.2066341684,0.0172805828,8,9,2666,289900,113.54166667,4,1306,150500,122.67330257,7,1687,187500,112.85386381,1.0526315789,1.0526315789,,,114.73613302,114.73613302,,,20.707446603,20.707446603,,,10.2,10.2,0,0,0,117.54,1.68,4.29
390351891071,309.33333333,270,1,36,0,2.3333333333,59,49,0,10,4,0,0,4,51,43,0,8,Cuyahoga,0.3631565088,0,0,0,0,674,46,17,0.2094836863,0.0458419063,7,21,1939,209000,105.08664058,11,1886,215000,114.58333333,17,1620,233900,108.02469136,1.1568627451,1.1395348837,,1.25,108.48484848,109.24796748,,104.87801746,36.488702624,38.962130163,,17.53158162,16.49,13.9,0,2.59,0,57.68,12.62,2.26
390351891072,644.66666667,587.66666667,3,53,0,1,96,85,0,11,9,1,1,7,89,78,0,11,Cuyahoga,0.7947967326,0,0,0,0,1429,49,32,0.2388154629,0.0901463857,20,35,1600,182900,114.375,22,1825,201950,124.07044294,28,1936,206500,118.61667744,1.0786516854,1.0897435897,,1,118.61667744,117.64705882,,134.14289749,36.721981366,35.979502814,,43.441467853,13.81,12.1,0,1.71,0,30.05,11.34,3.1
390351891073,1170,749.33333333,7,410.33333333,0,3.3333333333,210,103,2,105,18,1,6,11,200,100,2,98,Cuyahoga,1.0719443488,0,0,0,0,2590,133,174,0.4598084897,0.0964314667,37,32,1946,171200,105.20011583,41,1875,237500,126.66666667,30,1907.5,220000,126.33948928,1.05,1.03,1,1.0714285714,97.775054232,123.32439678,64.38978531,86.122047244,39.140675051,37.679541337,44.779958919,33.018593335,17.09,8.55,0.17,8.38,0,42.89,9,3.16
390351891081,1012.3333333,627.66666667,2,381.66666667,0,1.5,149,77,0,72,10,0,2,8,140,72,0,68,Cuyahoga,1.6071726973,0,0,0,0,2602,75,114,0.3923574165,0.3580796602,6,22,2996,343500,115.77249898,30,2616,360000,138.89753971,25,2639,350000,133.90392049,1.0642857143,1.0694444444,,1.0588235294,134.00359068,130.26615806,,136.99745471,36.000553093,42.039915675,,28.405054168,13.83,7.11,0,6.72,0,24.41,22.28,0.59
390351891082,487.66666667,429.33333333,3,55,0,1,79,59,0,20,1,0,0,1,77,57,0,20,Cuyahoga,0.7459833791,0,0,0,0,1560,9,203,0.1258753013,0.0583711404,12,21,3191,444850,133.42599027,16,3614,550000,145.25185695,22,3603.5,497500,144.88084296,1.025974026,1.0350877193,,1,131.22146119,143.07168602,,94.139194139,36.388775424,32.356959107,,5.8359633933,15.79,11.69,0,4.1,0,16.87,7.82,2.46
390351891083,267.33333333,266.66666667,0,0,0,1,44,44,0,0,2,0,0,2,41,41,0,0,Cuyahoga,0.4503113528,0,0,0,0,770,9,65,0.1458612761,0.0119472064,9,12,2939,347000,137.7894651,17,2012,239900,119.8296837,15,2720,346000,127.06043956,1.0731707317,1.0731707317,,,132.86659204,132.86659204,,,32.088510979,32.088510979,,,15.34,15.34,0,0,0,32.39,2.65,3.37
390351891091,477.66666667,404.66666667,0,72,0,3,69,56,0,13,3,0,0,3,63,50,0,13,Cuyahoga,1.2089511612,0,0,0,0,1329,0,23,0.2768433985,0.3037868027,10,15,2347,289000,102.4822695,22,2530,310680,116.01602077,19,2486,280000,125,1.0952380952,1.12,,1,112.35119048,112.83768315,,112.19008264,31.731681977,33.79869635,,21.666990195,13.19,10.47,0,2.72,0,22.9,25.13,2.09
390351891092,922,349,1,571,0,1,162,52,0,110,5,0,0,5,147,47,0,100,Cuyahoga,0.5507102736,0,0,0,0,2271,61,301,0.1045648244,0.0120694516,25,14,2372,215050,105.86543408,18,2232,255750,106.6039483,20,1927,227225,116.99270557,1.1020408163,1.1063829787,,1.1,91.274371639,110.87719298,,86.267502704,26.781026407,31.338068581,,19.579302876,15.94,5.1,0,10.85,0,18.99,2.19,2.71
390351891101,522,167.66666667,0,354,0,1,118,26,0,92,7,0,2,5,108,24,0,84,Cuyahoga,0.3673186903,0,0,0,0,1210,0,83,0.0860814824,0.1561177829,0,12,4136,532500,131.84107373,6,3362,575000,173.87790457,8,3605.5,523500,157.3199892,1.0925925926,1.0833333333,,1.0952380952,107.90267524,143.31423972,,105.32994924,33.908917167,40.897858068,,24.796265112,20.69,4.6,0,16.09,0,23.44,42.5,0
390351891102,206,36,0,170,0,0,40,5,0,35,4,0,2,2,36,4,0,32,Cuyahoga,1.0086737854,0,0,0,0,1082,0,595,0.7445291695,0.0023471935,2,2,2144.5,153150,87.504866002,2,2262,218355,94.920083354,1,2010,208000,103.48258706,1.1111111111,1.25,,1.09375,98.117015703,103.48258706,,97.902684564,20.781446359,24.129837416,,20.572048487,17.48,1.94,0,15.53,0,73.81,0.23,0.97
390351891103,363.66666667,286.33333333,4,72,0,2,49,24,1,24,6,0,0,6,45,22,1,22,Cuyahoga,1.0317924253,0,0,0,0,2169,58,532,1.0102847007,0.0286971634,18,8,2684.5,255000,101.63764985,8,2963.5,324950,105.89992563,8,2068,262750,119.33656958,1.0888888889,1.0909090909,1,1.0909090909,103.77407529,108.41836735,110.37067888,100.19685039,21.505670599,27.7577254,,14.207592257,12.37,6.05,0.27,6.05,0,97.92,2.78,4.95
390351891111,592.66666667,535.33333333,0,56,0,1.3333333333,79,70,0,9,5,0,0,5,78,69,0,9,Cuyahoga,0.7513131335,0,0,0,0,1633,0,0,0.0069280518,0.3426808927,12,20,3754,547887.5,145.13932774,24,3764,522500,153.65418578,26,3706,579450,155.2402511,1.0128205128,1.0144927536,,1,149.62518741,153.65418578,,136.46702047,52.394148847,54.034608799,,30.511577757,13.16,11.64,0,1.52,0,0.92,45.61,2.02
390351891112,505.33333333,253.33333333,0,251.66666667,0,1,103,29,0,74,6,0,0,6,93,26,0,67,Cuyahoga,0.8431919376,0,0,0,0,1480,59,231,1.319044278,0.1312233844,10,11,3576,362500,105.34728277,7,3576,471000,134.03528742,11,2914,317500,127.97110965,1.1075268817,1.1153846154,,1.1044776119,141.052209,118.95215183,,151.91545575,52.636342623,26.999367916,,54.030283841,18.4,5.15,0,13.26,0,156.43,15.56,1.98
390351891113,338.66666667,146.66666667,2,189,0,1.5,52,17,0,35,1,0,0,1,50,17,0,33,Cuyahoga,0.356959955,0,0,0,0,1054,55,172,0.1883252626,0.0501577924,10,8,2599.5,301700,115.6615447,7,2900,360000,136.95395514,2,3516,502500,143.71949643,1.04,1,,1.0606060606,117.52752568,132.62599469,,113.43283582,39.929237519,45.984095229,,31.791365235,14.76,5.02,0,9.74,0,52.76,14.05,2.95
390351891114,478.33333333,455.33333333,1,21,0,1,55,48,0,7,1,0,0,1,54,47,0,7,Cuyahoga,0.4213204849,0,0,0,0,1449,0,61,0,0.0117355372,5,17,2764,305000,112.62376238,16,2852,337000,122.63305621,15,3196,395000,125,1.0185185185,1.0212765957,,1,122.51655629,121.74990343,,176.63043478,27.640264976,17.190311311,,56.956907812,11.29,9.83,0,1.46,0,0,2.79,1.05
390351891115,144,142,2,0,0,0,16,16,0,0,1,0,1,0,15,15,0,0,Cuyahoga,0.3796245388,0,0,0,0,1598,87,807,0.0952224303,0.007696281,3,5,1842,243000,131.46911519,7,2489,283000,131.27147766,4,2520,344000,139.27077813,1.0666666667,1.0666666667,,,131.69546965,131.69546965,,,19.066670336,19.066670336,,,10.42,10.42,0,0,0,25.08,2.03,2.08
390351891121,631.66666667,631.66666667,0,0,0,0,76,76,0,0,5,0,0,5,75,75,0,0,Cuyahoga,0.6974484052,0,0,0,0,1463,0,17,0.0422549716,0.0479555857,6,24,2631,270000,111.5144179,27,2563,272900,110.18786127,25,1728,217500,125.97200622,1.0133333333,1.0133333333,,,115.48520924,115.48520924,,,22.334365986,22.334365986,,,11.87,11.87,0,0,0,6.06,6.88,0.95
390351891122,407,399.66666667,0,7,0,1,48,48,0,0,2,0,1,1,46,46,0,0,Cuyahoga,0.4000925873,0,0,0,0,1257,34,0,0,0.0283275941,11,13,3141,325000,125.43775868,13,2717,307000,127.77526622,22,3364,377000,127.42757302,1.0434782609,1.0434782609,,,126.65001784,126.65001784,,,25.412460611,25.412460611,,,11.3,11.3,0,0,0,0,7.08,2.7
390351891123,373,373,0,0,0,0,49,49,0,0,7,0,1,6,48,48,0,0,Cuyahoga,0.2945434496,0,0,0,0,864,0,20,0,0.0040623924,5,21,2447,260000,108.12390415,15,1756,212000,107.95065113,13,1605,234900,129.20489297,1.0208333333,1.0208333333,,,118.94586895,118.94586895,,,27.01065078,27.01065078,,,12.87,12.87,0,0,0,0,1.38,1.34
390351905021,1104.3333333,123.33333333,7,0,0,974,16,16,0,0,2,0,0,2,16,16,0,0,Cuyahoga,0.9492279501,0,0,0,0,1812,136,202,1.7451440542,0.2244461662,12,4,1350,128250,94.956167428,7,1344,150000,94.494047619,5,1625,160000,123.97943756,1,1,,,106.10777325,106.10777325,,,35.557675026,35.557675026,,,1.45,1.45,0,0,0,183.85,23.65,1.09
390351905022,204,201,1,0,0,2,23,22,1,0,5,0,0,5,22,21,1,0,Cuyahoga,1.6845097352,0,0,0,0,301,36,24,0,0.3702313619,20,9,1547,130000,79.365079365,5,1806,165150,92.211055276,8,1791,260950,108.30790943,1.0454545455,1.0476190476,1,,92.204655248,91.525108896,116.89909762,,30.563619043,31.074183651,,,10.78,10.29,0.49,0,0,0,21.98,9.8
390351905031,655,650,4,0,0,1,81,81,0,0,9,0,0,9,78,78,0,0,Cuyahoga,0.681017441,0,0,0,0,1709,15,9,0.0671102359,0.1093389506,33,26,1778,177500,95.749246439,24,1654.5,186000,106.98223255,31,1728,182500,101.875,1.0384615385,1.0384615385,,,100.2688172,100.2688172,,,21.903998106,21.903998106,,,11.91,11.91,0,0,0,9.85,16.06,5.04
390351905041,207.33333333,120,1,86,0,1,33,13,0,20,9,1,1,7,31,12,0,19,Cuyahoga,0.315831193,1,0,0,0,1275,77,492,0.0987984246,0.0609808669,9,5,2082,166000,80.211335255,2,2390.5,269000,112.56932449,6,2270,249000,110.22617638,1.064516129,1.0833333333,,1.0526315789,69.357638889,101.74639332,,64.019097222,23.427098317,26.021859561,,11.387817858,14.95,5.79,0,9.16,0,31.28,19.31,4.34
390351905042,2192.3333333,2057.3333333,8,0,0,127,336,335,1,0,35,2,2,31,317,316,1,0,Cuyahoga,4.2501424717,1,0,0,0,6060,0,298,0.5274673941,1.3511735968,53,104,2075,210000,102.85395214,110,2028,220000,105.47159914,121,2136,225500,108.21446139,1.0599369085,1.0601265823,1,,106.29885094,106.32969035,37.503939489,,21.739482466,21.455874746,,,14.46,14.41,0.05,0,0,12.41,31.79,2.42
390351905043,529,523,3.3333333333,0,0,2.6666666667,76,76,0,0,3,0,1,2,74,74,0,0,Cuyahoga,0.8747515433,1,0,0,0,1927,0,44,0.0877313619,0.1384039615,34,22,2072,241000,111.30965381,25,2264,245000,108.73712324,29,2019,245000,116.6737378,1.027027027,1.027027027,,,113.86014248,113.86014248,,,26.340937988,26.340937988,,,13.99,13.99,0,0,0,10.03,15.82,6.43
390351905044,321.66666667,180,3,0,0,138.66666667,22,22,0,0,3,0,0,3,20,20,0,0,Cuyahoga,1.2491872549,0,0,0,0,1345,0,146,0.1481387741,0.2664190197,31,4,1400,63450,60.256410256,7,1289,138000,80.988917306,11,1645,137000,90.735434575,1.1,1.1,,,84.927845528,84.927845528,,,34.404936002,34.404936002,,,6.22,6.22,0,0,0,11.86,21.33,9.64
390351923001,613.33333333,603,9,0,0,2,75,71,4,0,8,0,1,7,74,70,4,0,Cuyahoga,1.7435254526,0,0,0,0,1686,21,68,1.1067006356,0.1476829373,27,18,1225,135000,105.10290917,21,1536,150000,110.34115139,32,1294.5,168750,115.54395348,1.0135135135,1.0142857143,1,,109.11885246,113.2879046,42.266476035,,32.215153823,28.702683044,15.510347718,,12.07,11.41,0.65,0,0,63.47,8.47,4.4
390351928001,762,383.33333333,50.333333333,324.66666667,0,3.6666666667,173,74,8,91,19,0,1,18,160,71,8,81,Cuyahoga,1.022529448,1,0,0,0,1334,124,155,0.045737094,0.1976809286,97,16,2833,302500,123.13078496,24,3603.5,515000,149.81273408,34,2734.5,350000,107.64429818,1.08125,1.0422535211,1,1.1234567901,109.55754156,128.04366079,67.810463064,109.53461975,73.282386367,82.99726874,21.664489985,64.195377273,21,9.32,1.05,10.63,0,4.47,19.33,12.73
390351929001,308,295.33333333,4.3333333333,0,0,8.3333333333,21,21,0,0,8,1,0,7,21,21,0,0,Cuyahoga,3.0284279309,0,0,0,0,871,18,40,1.4363941259,0.287491176,17,5,1664,155000,103.71179039,8,1615,130562.5,85.746818388,8,1170,143750,97.491893243,1,1,,,95.355731225,95.355731225,,,30.029226815,30.029226815,,,6.82,6.82,0,0,0,47.43,9.49,5.52
